ID,Title,Content,Permalink,Categories,Tags,"Resource Author","Organizational Author","Attributed Date",Link,"Alignment: JTF","Alignment: Regenerative Economies","Alignment: Democratic Systems","BIPOC Author","Added By",Notes,"Attributed Date (v2)",Status
3791,"Soul Fire Farm","Soul Fire Farm is an Afro-Indigenous centered community farm committed to uprooting racism and seeding sovereignty in the food system. We raise and distribute life-giving food as a means to end food apartheid. With deep reverence for the land and wisdom of our ancestors, we work to reclaim our collective right to belong to the earth and to have agency in the food system. We bring diverse communities together on this healing land to share skills on sustainable agriculture, natural building, spiritual activism, health, and environmental justice. We are training the next generation of activist-farmers and strengthening the movements for food sovereignty and community self-determination.`",https://thechisholmlegacyproject.org/resource-detail/soul-fire-farm/,"Resources>Clinics &amp; Trainings|Resources>Organization","Environmental Justice|Farming &amp; Food Justice|Green Space|Indigenous Sovereignty|Land Justice",,,,https://www.soulfirefarm.org/,,,,Yes,Akilah,,,publish
3898,1worker1vote.org,"1worker1vote.org and Mondragon USA are building a national network of unionized worker-owned cooperative businesses to overcome inequality of opportunity, mobility, and income.",https://thechisholmlegacyproject.org/resource-detail/1worker1vote-org/,Organization,"Economic Justice|Organizing",,,,https://1worker1vote.org,,,,,,,,publish
3899,"Agrarian Trust","Agrarian Trust’s mission is to support land access for the next generation of farmers.",https://thechisholmlegacyproject.org/resource-detail/agrarian-trust/,Organization,"Farming &amp; Food Justice|Land Justice",,,,https://www.agrariantrust.org/,,,,,,,,publish
3900,"Alaska Just Transition Collective","The Alaska Just Transition Collective strives to not only create a “new” path forward but also to remember a knowledge system that has lived in harmony with these lands for thousands of years. For us, a Just Transition means uplifting Indigenous place-based knowledge systems and ways of life while we shape regenerative economies, steward lands and waters, and build more just and equitable communities for all.",https://thechisholmlegacyproject.org/resource-detail/alaska-just-transition-collective/,Organization,"Indigenous Sovereignty|Just Transition Framework",,,,https://www.justtransitionak.org/,,,,,,,,publish
3901,"American Sustainable Business Council","The mission of American Sustainable Business Council is to create a new vision and framework and advance market solutions and policies that ensure a vibrant, just, and sustainable economy.",https://thechisholmlegacyproject.org/resource-detail/american-sustainable-business-council/,Organization,"Policy|Sustainable Buildings",,,,https://www.asbnetwork.org/,,,,,,,,publish
3902,"Austin Cooperative Business Association","“The ACBA is dedicated to growing and strengthening the Austin-area cooperative community through increased consumer knowledge, inter-cooperative support and advocacy to make it easier to start and expand cooperatives.”",https://thechisholmlegacyproject.org/resource-detail/austin-cooperative-business-association/,Organization,Coaching,,,,https://www.asbnetwork.org/,,,,,,,,publish
3903,"Beautiful Trouble","Beautiful Trouble equips grassroots movements with tools to be creative, strategic and solution-oriented. Our books, trainings, web tools and global network of visionary thinkers and doers distill best practices and animate possibilities for transformative change.",https://thechisholmlegacyproject.org/resource-detail/beautiful-trouble/,Organization,"Climate Action|Videos &amp; Webinars",,,,https://beautifultrouble.org/,,,,,,,,publish
3904,"Beloved Community Incubator","We support workers to create and maintain collectively owned businesses so that workers can control their work, pay themselves living wages, build a democratic practice of stewarding resources together and engage in the wider Washington, DC area movement ecosystem that is building abolition and decolonization.",https://thechisholmlegacyproject.org/resource-detail/beloved-community-incubator/,Organization,"Coaching|DEI &amp; Anti-Oppression|Organizing",,,,https://www.belovedcommunityincubator.org/,,,,,,,,publish
3905,"Beneficial State Foundation","Beneficial State Foundation's mission is to create, guide, and promote a beneficial banking model that transforms the banking industry; we accelerate the transformation by attracting human, financial, intellectual and capital resources to beneficial banking.",https://thechisholmlegacyproject.org/resource-detail/beneficial-state-foundation/,Organization,"Coaching|Economic Justice",,,,https://beneficialstate.org/,,,,,,,,publish
3906,"Black Oregon Land Trust","BOLT is dedicated to ensuring that Black communities in Oregon have secure and affordable land access, sustainable agricultural skills, and the protected ecosystems needed to grow economically, environmentally, and culturally thriving communities. BOLT is committed to eliminating the systemic barriers that continue to prevent Black communities from securely accessing land, because we believe that land sovereignty is the key to achieving our visions of food justice, generational wealth and health, cultural preservation, and thriving communities.",https://thechisholmlegacyproject.org/resource-detail/black-oregon-land-trust/,Organization,"Farming &amp; Food Justice|Land Justice",,,,https://www.blackoregonlandtrust.org/,,,,,,,,publish
3907,"Boston Center For Community Ownership","We are a worker, self-directed non-profit co-op development center rooted in community organizing. We provide organizing support in English and Spanish for startup co-ops and co-op conversions, as well as ongoing training and technical assistance for existing cooperatives. We believe in a worker-led approach to cooperatives and community economic development.",https://thechisholmlegacyproject.org/resource-detail/boston-center-for-community-ownership/,Organization,"Coaching|Economic Justice|Organizing|Technology Justice",,,,https://bcco.coop/,,,,,,,,publish
3908,"Boston Impact Initiative","“The Boston Impact Initiative is a place-based, impact investment fund that partners with businesses and organizations throughout the region to create systemic shifts in opportunities for urban communities. BII is committed to creating a better future for those communities that have been impacted by racial, social and economic inequality.",https://thechisholmlegacyproject.org/resource-detail/boston-impact-initiative/,Organization,"DEI &amp; Anti-Oppression|Economic Justice",,,,https://bostonimpact.org/,,,,,,,,publish
3909,"Boston Ujima Project","Boston Ujima Project is a cooperative business, arts and investment ecosystem, built by and for Boston’s working class Black, Indigenous and communities of color.",https://thechisholmlegacyproject.org/resource-detail/boston-ujima-project/,Organization,"Arts|Economic Justice",,,,https://www.ujimaboston.com/,,,,,,,,publish
3910,"Bronx Cooperative Development Initiative","BCDI is growing an equitable, sustainable, and democratic local economy in the Bronx that creates shared wealth and ownership for low-income people of color.",https://thechisholmlegacyproject.org/resource-detail/bronx-cooperative-development-initiative/,Organization,"Economic Justice|Policy",,,,https://bcdi.nyc/,,,,,,,,publish
3911,"BYP 100","BYP100 is an activist member-based organization of Black 18-35 year olds, dedicated to creating justice and freedom for all Black people through building a network focused on transformative leadership development, direct action organizing, advocacy, and education.",https://thechisholmlegacyproject.org/resource-detail/byp-100/,Organization,"Coaching|DEI &amp; Anti-Oppression|Organizing",,,,https://www.byp100.org/,,,,,,,,publish
3912,"Canadian Community Economic Development Network","CCED-NET is a member-led organization committed to strengthening communities by creating economic opportunities that improve environmental and social conditions.  We bring people and organizations together to share knowledge and build a collective voice for Community Economic Development action.",https://thechisholmlegacyproject.org/resource-detail/canadian-community-economic-development-network/,Organization,"Economic Justice|Environmental Justice",,,,https://ccednet-rcdec.ca/,,,,,,,,publish
3913,"Canadian Worker Co-Op Federation","CWCF is a national, bilingual grassroots membership organization of and for worker co-operatives and organizations that support the growth and development of worker co-operatives.",https://thechisholmlegacyproject.org/resource-detail/canadian-worker-co-op-federation/,Organization,Organizing,,,,https://canadianworker.coop/,,,,,,,,publish
3914,"Candide Group","Candide Group directs capital away from an extractive global economy towards investments dedicated to social justice and sustainability.",https://thechisholmlegacyproject.org/resource-detail/candide-group/,Organization,"Economic Justice|Sustainable Buildings",,,,https://www.candidegroup.com/,,,,,,,,publish
3915,"Carolina Common Enterprise","“Our mission is to assist individuals and communities — particularly those in low-income and socially disadvantaged rural and urban areas — in the creation, expansion and improvement of community-based enterprises with a particular focus on those that are cooperatively or mutually owned and governed.”",https://thechisholmlegacyproject.org/resource-detail/carolina-common-enterprise/,Organization,"Housing &amp; Tenant Justice|Housing Justice &amp; Tenant Support",,,,https://www.candidegroup.com/,,,,,,,,publish
3916,"Catalyst Miami","We build power with frontline communities throughout Miami-Dade County to collectively advance justice and achieve shared prosperity:",https://thechisholmlegacyproject.org/resource-detail/catalyst-miami/,Organization,"Housing &amp; Tenant Justice|Housing Justice &amp; Tenant Support",,,,https://www.catalystmiami.org/%20,,,,,,,,publish
3917,"Center For Community Wealth Building","""Our mission is to mobilize, facilitate, and coordinate community wealth building efforts with the practical objectives of widening community education on economic alternatives, enhancing diverse participation and fostering viable projects for the creation of just and sustainable jobs and democratically-owned businesses in the region.""",https://thechisholmlegacyproject.org/resource-detail/center-for-community-wealth-building/,Organization,"Economic Justice",,,,https://www.communitywealthbuilding.org/,,,,,,,,publish
3918,"Center For Economic Democracy","C.E.D. engages progressive donors, private sector leaders and government officials to support  popular organizing, economic development and cultural activism in our most vulnerable communities.",https://thechisholmlegacyproject.org/resource-detail/center-for-economic-democracy/,Organization,"Economic Justice|Fundraising",,,,https://economicdemocracy.us/,,,,,,,,publish
3919,"Center For Popular Economics","The Center for Popular Economics is a nonprofit collective of political economists based in Amherst, MA. Since our founding in 1979, thousands of people have participated in our workshops and Institutes.",https://thechisholmlegacyproject.org/resource-detail/center-for-popular-economics/,Organization,"Coaching|Economic Justice",,,,https://neweconomy.net/organization/center-for-popular-economics/,,,,,,,,publish
